puzzle_date,puzzle_id,puzzle_answer,word_first_use,word_etymology,word_year_accurate
01/06/2022,201,BANAL,1825,"borrowed from French, ""pertaining to a feudal lord's right to extract usage fees for mills, ovens, etc., within his jurisdiction, available for general use, ordinary, commonplace, trite,"" going back to Old French bannel ""subject to a feudal lord's jurisdiction, of seigneurial authority,"" borrowed from Medieval Latin bannālis, banālis ""ordered by a ban, invested with public authority,"" from bannus, bannum ""order given by a public authority, authority, jurisdiction"" (borrowed from Old Low Franconian *banna- ""call to arms by a lord"") + Latin -ālis -al entry 1 — more at ban entry 2",True
01/05/2022,200,TIGER,1100,"Middle English tigre , from Old English tiger & Anglo-French tigre , both from Latin tigris , from Greek, probably of Iranian origin; akin to Avestan tighra- pointed; akin to Greek stizein to tattoo  — more at stick",False
01/04/2022,199,SIEGE,1200,"Middle English sege , from Anglo-French, seat, blockade, from Old French *siegier to seat, settle, from Vulgar Latin *sedicare , from Latin sedēre to sit  — more at sit",False
01/03/2022,198,TRUSS,1200,"Middle English to pack, load, bind, from Anglo-French trusser, trousser , from Vulgar Latin *torsare , from *torsus twisted  — more at torsade",False
01/02/2022,197,BOOST,1801,of obscure origin,True
01/01/2022,196,REBUS,1605,"Latin, by things, ablative plural of res thing  — more at real",True
12/31/2021,195,UNIFY,1502,"Late Latin unificare , from Latin uni- + -ficare -fy",True
12/30/2021,194,TROLL,1616,"Norwegian troll & Danish trold , from Old Norse troll giant, demon; probably akin to Middle High German trolle lout",True
12/29/2021,193,TAPIR,1774,"Portuguese tapir, tapira , from Tupi tapiʔíra",True
12/28/2021,192,ASIDE,1300,see side entry 1,False
12/27/2021,191,FERRY,1100,"Middle English ferien , from Old English ferian to carry, convey; akin to Old English faran to go  — more at fare",False
12/26/2021,190,ACUTE,1300,"Middle English, borrowed from Latin acūtus ""sharpened, pointed, having a violent onset, discerning, less than 90 degrees (of an angle),"" from past participle of acuere ""to sharpen, rouse, stimulate,"" probably derived from an otherwise unattested adjective stem acū- ""sharp""; akin to acū-, acus ""needle,"" a perhaps independently derived noun; further akin to Old Church Slavic osŭtŭ ""thistle,"" Lithuanian ãšutas ""hair of a horse's tail or mane""; all going back to the Indo-European base *h 2 eḱ- ""sharp""  — more at edge entry 1",False
12/25/2021,189,PICKY,1917,modern english,True
12/24/2021,188,WEARY,1100,"Middle English wery , from Old English wērig ; akin to Old High German wuorag intoxicated and perhaps to Greek aōros sleep",False
12/23/2021,187,GRIPE,1100,"Middle English, from Old English grīpan ; akin to Old High German grīfan to grasp, Lithuanian griebti",False
12/22/2021,186,CRAZE,1300,"Middle English crasen to crush, craze, of Scandinavian origin; akin to Old Swedish krasa to crush",False
12/21/2021,185,PLUCK,1100,"Middle English, from Old English pluccian ; akin to Middle High German pflücken to pluck",False
12/20/2021,184,BRAKE,1782,perhaps from obsolete brake bridle,True
12/19/2021,183,BATON,1520,"French bâton , from Old French baston , ultimately from Late Latin bastum stick",True
12/18/2021,182,CHAMP,1530,"Middle English chammen, champen",True
12/17/2021,181,PEACH,1300,"Middle English peche , from Anglo-French pesche, peche (the fruit), from Late Latin persica , from Latin ( malum ) persicum , literally, Persian fruit",False
12/16/2021,180,USING,1300,"Middle English us , from Anglo-French, from Latin usus , from uti to use",False
12/15/2021,179,TRACE,1300,"Middle English, from Anglo-French, from tracer to trace",False
12/14/2021,178,VITAL,1300,"Middle English, from Latin vitalis of life, from vita life; akin to Latin vivere to live  — more at quick entry 1",False
12/13/2021,177,SONIC,1918,modern english,True
12/12/2021,176,MASSE,1873,"French, from past participle of masser to make a massé shot, from masse sledgehammer, from Middle French mace mace",True
12/11/2021,175,CONIC,1570,early modern english,True
12/10/2021,174,VIRAL,1937,vir(us) + -al entry 1,True
12/09/2021,173,RHINO,1628,origin unknown,True
12/08/2021,172,BREAK,1100,"Middle English breken, going back to Old English brecan, going back to Germanic *brekan- (whence also Old Saxon brekan ""to violently separate, shatter,"" Old High German brehhan, Gothic brikan ), going back to Indo-European *b h reg- ""violently separate,"" whence also, with varying ablaut grades, Latin frangere (perfect frēgī ) ""to break, shatter"" and perhaps Old Irish braigid (perfect ro-bebraig ) ""(s/he) farts, breaks wind""",False
12/07/2021,171,TRIAD,1546,"Latin triad-, trias , from Greek, from treis three",True
12/06/2021,170,EPOCH,1614,"Medieval Latin epocha , from Greek epochē cessation, fixed point, from epechein to pause, hold back, from epi- + echein to hold  — more at scheme entry 1",True
12/05/2021,169,USHER,1300,"Middle English ussher , from Anglo-French ussier, usscher , from Vulgar Latin *ustiarius doorkeeper, from Latin ostium, ustium door, mouth of a river  — more at ostium",False
12/04/2021,168,EXULT,1548,"Middle French exulter , from Latin exsultare , literally, to leap up, from ex- + saltare to leap  — more at saltation",True
12/03/2021,167,GRIME,1300,"Middle Dutch grime soot, mask; akin to Old English grīma mask",False
12/02/2021,166,CHEAT,1590,"earlier cheat forfeited property, from Middle English chet escheat, short for eschete — more at escheat",True
12/01/2021,165,SOLVE,1533,"Middle English, to loosen, from Latin solvere to loosen, solve, dissolve, from sed-, se- apart + luere to release  — more at secede , lose",True
11/30/2021,164,BRING,1100,"Middle English, from Old English bringan ; akin to Old High German bringan to bring, Welsh he brwng to accompany",False
11/29/2021,163,PROVE,1200,"Middle English, from Anglo-French prover, pruver , from Latin probare to test, prove, from probus good, honest, from pro- for, in favor + -bus (akin to Old English bēon to be)  — more at pro- , be",False
11/28/2021,162,STORE,1200,"Middle English storen ""to rebuild, restore, supply provisions for (a person, place), provide with,"" aphetic variant of astoren, borrowed from Anglo-French estorer ""to repair, restore, stock (a place) with, provide for, found, establish"" (also continental Old French), going back to Latin instaurāre ""to start afresh (an interrupted rite), take up again, restore, renew,"" from in- in- entry 2 + -staurāre, perhaps derivative of an adjective *stauro- ""big, great, strong,"" going back to Indo-European *steh 2 -u-ro-, derivative of the verbal base *steh 2 - ""stand""  — more at stour entry 1",False
11/27/2021,161,TILDE,1864,"Spanish, from Medieval Latin titulus tittle",True
11/26/2021,160,CLOCK,1300,"Middle English clok , from Middle Dutch clocke bell, clock, from Old French or Medieval Latin; Old French dialect (Picard) cloque bell, from Medieval Latin clocca , of Celtic origin; akin to Middle Irish clocc bell",False
11/25/2021,159,WROTE,-1,unknown,False
11/24/2021,158,RETCH,1538,"Middle English *rechen to spit, retch, from Old English hrǣcan to spit, hawk; akin to Old Norse hrækja to spit",True
11/23/2021,157,PERCH,1300,"Middle English perche , from Anglo-French, from Latin pertica pole",False
11/22/2021,156,ROUGE,1746,"French, from Middle French, from rouge red, from Latin rubeus reddish  — more at ruby",True
11/21/2021,155,RADIO,1887,short for radiotelegraphy,True
11/20/2021,154,SURER,1200,"Middle English seur, sure , from Anglo-French seur , from Latin securus secure",False
11/19/2021,153,FINER,1200,"Middle English fin, fyne ""of choice quality, superior, admirable, free from impurity, delicate,"" borrowed from Anglo-French fin, going back to Gallo-Romance *fīnus ""extreme, ultimate,"" adjective derivative of Latin fīnis ""boundary, limit, ending""  — more at final entry 1",False
11/18/2021,152,VODKA,1803,"Russian, from voda water; akin to Old English wæter water",True
11/17/2021,151,HERON,1300,"Middle English heiroun, hayroun , from Anglo-French heiron , of Germanic origin; akin to Old High German heigaro heron",False
11/16/2021,150,CHILL,1601,"Middle English chile chill, frost, from Old English ciele ; akin to Old English ceald cold",True
11/15/2021,149,GAUDY,1582,gaud + -y entry 1,True
11/14/2021,148,PITHY,1529,see pith entry 1,True
11/13/2021,147,SMART,1100,"Middle English smert causing pain, from Old English smeart ; akin to Old English smeortan",False
11/12/2021,146,BADLY,1300,unknown,False
11/11/2021,145,ROGUE,1835,derivative of rogue entry 2,True
11/10/2021,144,GROUP,1668,"French groupe , from Italian gruppo , by-form of groppo knot, tangle, of Germanic origin; akin to Old High German kropf craw  — more at crop",True
11/09/2021,143,FIXER,1601,fix entry 1 + -er entry 2,True
11/08/2021,142,GROIN,1532,"alteration of Middle English grynde , from Old English, abyss; akin to Old English grund ground",True
11/07/2021,141,DUCHY,1300,"Middle English duche , from Anglo-French duché , from duc",False
11/06/2021,140,COAST,1300,"Middle English cost , from Anglo-French coste , from Latin costa rib, side; akin to Old Church Slavic kostĭ bone",False
11/05/2021,139,BLURT,1573,probably imitative,True
11/04/2021,138,PULPY,1587,early modern english,True
11/03/2021,137,ALTAR,1100,"Middle English alter , from Old English altar , from Latin altare ; probably akin to Latin adolēre to burn up",False
11/02/2021,136,GREAT,1100,"Middle English grete , from Old English grēat ; akin to Old High German grōz large",False
11/01/2021,135,BRIAR,1100,"Middle English brer, brere, going back to Old English brēr, brǣr, of uncertain origin",False
10/31/2021,134,CLICK,1400,probably imitative,False
10/30/2021,133,GOUGE,1300,"Middle English gowge , from Middle French gouge , from Late Latin gulbia",False
10/29/2021,132,WORLD,1100,"Middle English, from Old English woruld human existence, this world, age (akin to Old High German weralt age, world); akin to Old English wer man, eald old  — more at virile , old",False
10/28/2021,131,ERODE,1612,"Latin erodere to eat away, from e- + rodere to gnaw  — more at rodent",True
10/27/2021,130,BOOZY,1300,"Middle English bousen , from Middle Dutch būsen",False
10/26/2021,129,DOZEN,1300,"Middle English dozeine , from Anglo-French duzeine, dozeyne , from duze twelve, from Latin duodecim , from duo two + decem ten  — more at two , ten",False
10/25/2021,128,FLING,1300,"Middle English, perhaps of Scandinavian origin; akin to Old Norse flengja to whip",False
10/24/2021,127,GROWL,1300,"Middle English groulen, grollen",False
10/23/2021,126,ABYSS,1300,"borrowed from Late Latin abyssus , borrowed from Greek ábyssos ""bottomless, unfathomable, (as noun) bottomless gulf,"" from a- a- entry 2 + byssós ""depth of the sea,"" probably going back to *byth-yos , derivative of bythós ""depth, deepest part, bottom,"" probably of pre-Greek substratal origin",False
10/22/2021,125,STEED,1100,"Middle English stede , from Old English stēda stallion; akin to Old English stōd stud  — more at stud",False
10/21/2021,124,ENEMA,1400,"Late Latin, from Greek, from enienai to inject, from en- + hienai to send  — more at jet",False
10/20/2021,123,JAUNT,1592,derivative of jaunt entry 2,True
10/19/2021,122,COMET,1100,"Middle English comete , from Old English cometa , from Latin, from Greek komētēs , literally, long-haired, from koman to wear long hair, from komē hair",False
10/18/2021,121,TWEED,1841,"probably short for Scots tweedling, twidling twilled cloth",True
10/17/2021,120,PILOT,1400,"Middle French pilote , from Italian pilota , alteration of pedota , from Middle Greek *pēdōtēs , from Greek pēda steering oars, plural of pēdon oar; probably akin to Greek pod-, pous foot  — more at foot",False
10/16/2021,119,DUTCH,1914,"Middle English Duch , from Middle Dutch duutsch ; akin to Old High German diutisc German, Old English thēod nation, Goth thiudisko as a gentile, thiuda people, Oscan touto city",True
10/15/2021,118,BELCH,1100,"Middle English, from Old English bealcan",False
10/14/2021,117,OUGHT,1100,"Middle English aghten, aughten, oughten ""to be obliged to, owe,"" from construal as an independent verb of aghte, aughte, oughte ""possessed, owned, owed,"" past indicative & subjunctive of aghen, aughen, owen ""to possess, own, owe,"" going back to Old English āhte, 1st & 3rd person singular past indicative of āgan ""to possess, own""  — more at owe",False
10/13/2021,116,DOWRY,1300,"Middle English dowarie , from Anglo-French, alteration of dower, douaire — more at dower",False
10/12/2021,115,THUMB,1100,"Middle English thoume, thoumbe , from Old English thūma ; akin to Old High German thūmo thumb, Latin tumēre to swell",False
10/11/2021,114,HYPER,1942,short for hyperactive,True
10/10/2021,113,HATCH,1100,"Middle English hache , from Old English hæc ; akin to Middle Dutch hecke trapdoor",False
10/09/2021,112,ALONE,1200,"Middle English al-one, alone, allone, from al, all all entry 2 + one one entry 1",False
10/08/2021,111,MOTOR,1586,"Latin, from movēre to move",True
10/07/2021,110,ABACK,1100,unknown,False
10/06/2021,109,GUILD,1300,"Middle English gilde , from Old Norse gildi payment, guild; akin to Old English gield tribute, guild  — more at geld",False
10/05/2021,108,KEBAB,1673,"ultimately from Arabic or Persian kabāb , from Turkish kebap",True
10/04/2021,107,SPEND,1200,"Middle English, from Old English -spendan , from Medieval Latin expendere to disburse, use up, from Latin, to measure by weight, pay out  — more at expend",False
